name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"سطيف, الجزائر",2023-03-26T23:00:00,15,15,-1,33.37,0,0,,0,0,6.1,13,330,1020,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T00:00:00,14,14,0,38.29,0,0,,0,0,6.8,7.6,320,1020,39.9,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T01:00:00,11.1,11.1,0.8,49.32,0,0,,0,0,6.1,11,348,1019.9,0.9,10.1,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T02:00:00,10,10,0,49.83,0,0,,0,0,6.8,1.8,358.3,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T03:00:00,8,6.8,0,57.03,0,0,,0,0,5,7.6,90,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T04:00:00,8.1,6.8,0.1,57.25,0,0,,0,0,4.7,7.7,337,1018,0.9,10.1,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T05:00:00,11,11,1,50.11,0,0,,0,0,4.3,9.4,300,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T06:00:00,10,9.1,0,49.83,0,0,,0,0,3.6,7.6,340,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T07:00:00,10.8,10.8,0.2,48.02,0,0,,0,0,3.6,11,317,1019,30.1,12.4,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T08:00:00,13,13,1,43.93,0,0,,0,0,5.8,9.4,320,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T09:00:00,15,15,2,41.45,0,0,,0,0,15.8,18.4,320,1020,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T10:00:00,15.1,15.1,3.9,47.25,0,0,,0,0,29.2,11.2,341,1021,27.5,12.4,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T11:00:00,17,17,2,36.48,0,0,,0,0,28.8,16.6,330,1021,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T12:00:00,16,16,-1,31.3,0,0,,0,0,30.2,20.5,360,1021,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T13:00:00,17,17,-0.3,30.98,0,0,,0,0,23.4,12.9,331,1021.1,40.3,15.1,,,,,Partially cloudy,partly-cloudy-day,"60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T14:00:00,19.4,19.4,2.3,32.04,0,0,,0,0,25.2,14.4,344.5,1018,100,,,,,,Overcast,cloudy,remote
"سطيف, الجزائر",2023-03-27T15:00:00,19.3,19.3,-0.1,27.13,0,0,,0,0,29.2,16.6,343.3,1018,100,,,,,,Overcast,cloudy,remote
"سطيف, الجزائر",2023-03-27T16:00:00,17.1,17.1,-2.3,26.41,0,0,,0,0,29.2,14.7,341,1021.1,40,10.1,,,,,Partially cloudy,partly-cloudy-day,"60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T17:00:00,17,17,0,31.59,0,0,,0,0,29.2,18.4,340,1020,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T18:00:00,15,15,1,38.58,0,0,,0,0,28.1,18.4,350,1021,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T19:00:00,12.1,12.1,0,43.56,0,0,,0,0,20.9,11.2,11,1022,30.5,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T20:00:00,11,11,0,46.62,0,0,,0,0,20.2,16.6,20,1022,3.5,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-27T21:00:00,8.9,8.2,0.5,55.62,0,0,,0,0,13,5.8,49.9,1023,3,,,,,,Clear,clear-night,remote
"سطيف, الجزائر",2023-03-27T22:00:00,8.8,8.2,-0.2,53.24,0,0,,0,0,9.4,5.4,121,1023.1,0.8,10,,,,,Clear,clear-night,"60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-27T23:00:00,7,5.5,-1,56.75,0,0,,0,0,7.9,7.6,90,1023,0,10,,,,,Clear,clear-night,DAAS
"سطيف, الجزائر",2023-03-28T00:00:00,5,3.3,-3,56.24,0,0,,0,0,9.7,7.6,80,1023,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T01:00:00,5.1,3.3,-0.8,66.02,0,0,,0,0,9.7,7.6,52,1023,0.4,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T02:00:00,4,2.1,-1,69.89,0,0,,0,0,10.1,7.6,30,1023,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T03:00:00,5,2.8,0,70.1,0,0,,0,0,10.1,9.4,40,1023,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T04:00:00,3.1,1.1,-2.1,68.42,0,0,,0,0,10.1,7.6,29,1023,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T05:00:00,3,0.9,-2,69.69,0,0,,0,0,9.4,7.6,60,1023,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T06:00:00,2.1,0.4,0.4,88.51,0,0,,0,0,9.7,5.8,60.7,1026,0,,,,,,Clear,clear-night,remote
"سطيف, الجزائر",2023-03-28T07:00:00,4.1,1.7,-2,64.62,0,0,,0,0,10.4,9.4,48,1024,30,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T08:00:00,7,5.2,-1,56.76,0,0,,0,0,10.8,9.4,60,1025,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T09:00:00,9,6.5,-1,49.55,0,0,,0,0,20.9,16.6,110,1025,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T10:00:00,10.9,10.9,-1.8,41.18,0,0,,0,0,23,16.4,99,1026,29.8,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T11:00:00,13,13,-6,26.16,0,0,,0,0,22.7,14.8,90,1026,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T12:00:00,14,14,-6,24.51,0,0,,0,0,22,13,120,1026,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T13:00:00,16.1,16.1,-6,21.46,0,0,,0,0,15.1,5.5,118,1025,29.8,10.2,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T14:00:00,17,17,-7,18.73,0,0,,0,0,15.5,9.4,60,1025,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T15:00:00,18,18,-10,13.92,0,0,,0,0,15.8,5.4,80,1024,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T16:00:00,18.2,18.2,-11.9,11.88,0,0,,0,0,22,5.7,11,1026,35.9,10.2,,,,,Partially cloudy,partly-cloudy-day,"60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T17:00:00,18,18,-11,12.86,0,0,,0,0,28.1,7.6,120,1024,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T18:00:00,17,17,-5,21.82,0,0,,0,0,31,22.3,90,1025,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T19:00:00,14.1,14.1,-2.9,30.76,0,0,,0,0,26.6,18.3,59,1025,41.8,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T20:00:00,12,12,-1,40.57,0,0,,0,0,33.8,16.6,40,1026,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T21:00:00,10,8,1,53.56,0,0,,0,0,32.8,14.8,40,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-28T22:00:00,9.1,7.4,1.1,57.45,0,0,,0,0,21.2,11,42,1027,0.6,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-28T23:00:00,7.1,5.3,0.1,61.07,0,0,,0,0,13.7,9.4,70,1028,0,10,,,,,Clear,clear-night,60445099999
"سطيف, الجزائر",2023-03-29T00:00:00,7,5.2,0,61.05,0,0,,0,0,14.4,9.4,70,1027,1.7,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T01:00:00,7.1,5.7,-0.8,57.37,0,0,,0,0,12.2,7.5,63,1027,40,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T02:00:00,7,5.6,-2,52.75,0,0,,0,0,12.6,7.6,60,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T03:00:00,7,5.6,-1,56.76,0,0,,0,0,10.1,7.6,60,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T04:00:00,4.3,3.1,-2,63.69,0,0,,0,0,9.4,5.5,26,1027,0.6,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T05:00:00,4,2.1,-3,60.31,0,0,,0,0,7.9,7.6,20,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T06:00:00,4,2.8,-2,64.94,0,0,,0,0,6.8,5.4,20,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T07:00:00,4,2.2,-2,64.74,0,0,,0,0,1.8,7.5,9,1027,10.3,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T08:00:00,8.6,8.6,-0.2,53.95,0,0,,0,0,3.6,2.2,254.6,1028,0,,,,,,Clear,clear-day,remote
"سطيف, الجزائر",2023-03-29T09:00:00,11,11,-4,34.71,0,0,,0,0,17.3,7.6,270,1028,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T10:00:00,14.2,14.2,-2.7,30.96,0,0,,0,0,28.4,13,250,1028.9,10.2,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T11:00:00,16,16,-3,27.01,0,0,,0,0,31,11.2,230,1029,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T12:00:00,18,18,-5,20.48,0,0,,0,0,32.8,14.8,240,1028,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T13:00:00,19.9,19.9,-6.6,16.09,0,0,,0,0,31.7,11.4,214,1027,10.2,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T14:00:00,20,20,-9,13.29,0,0,,0,0,33.5,20.5,260,1027,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T15:00:00,16.2,16.2,-6.4,20.66,0,0,,0,0,34.9,22.3,250,1027.1,6,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T16:00:00,20,20,-10.8,11.53,0,0,,0,0,34.9,9.4,273,1026,30.1,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T17:00:00,20,20,-10,12.29,0,0,,0,0,34.9,9.4,260,1026,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T18:00:00,20,20,-7,15.52,0,0,,0,0,33.5,11.2,250,1026,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T19:00:00,17,17,-3,25.28,0,0,,0,0,19.4,11.1,212,1025.9,30,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T20:00:00,14,14,-2,33.08,0,0,,0,0,19.1,5.4,190,1027,16.7,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T21:00:00,13,13,-2,35.3,0,0,,0,0,9.7,5.4,170,1027,4.2,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-29T22:00:00,8.9,8.3,-1.8,47.06,0,0,,0,0,5,5.4,49,1027.9,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-29T23:00:00,8,8,-2,49.27,0,0,,0,0,3.2,3.6,188.1,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T00:00:00,8,6.8,-1,53.02,0,0,,0,0,3.6,7.6,70,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T01:00:00,6.9,5.5,-1.9,53.61,0,0,,0,0,2.5,7.6,30,1026.9,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T02:00:00,6,4.4,-2,56.5,0,0,,0,0,2.5,7.6,10,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T03:00:00,6,4.4,-2,56.5,0,0,,0,0,2.5,7.6,4,1027,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T04:00:00,5.3,5.3,-2.1,58.72,0,0,,0,0,4,3.6,358,1025.9,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T05:00:00,5,3.3,-2,60.56,0,0,,0,0,4,7.6,30,1026,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T06:00:00,4,2.8,-3,60.31,0,0,,0,0,3.2,5.4,40,1026,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T07:00:00,5.9,4.3,-1.9,57.26,0,0,,0,0,4.7,7.6,359,1026.9,0,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T08:00:00,12,12,-1,40.57,0,0,,0,0,5,5.4,50,1027,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T09:00:00,15,15,-4,26.73,0,0,,0,0,11.2,5.4,250,1027,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T10:00:00,17,17,-4,23.56,0,0,,0,0,20.9,9.5,260,1026.9,0,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T11:00:00,19,19,-4,20.74,0,0,,0,0,23.8,9.4,260,1027,2.8,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T12:00:00,21,21,-5,17,0,0,,0,0,26.3,11.2,250,1027,4,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T13:00:00,22.8,22.8,-7.8,12.29,0,0,,0,0,21.6,11.3,281,1025.9,1.4,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T14:00:00,24,24,-10,9.63,0,0,,0,0,23.4,9.4,280,1026,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T15:00:00,24,24,-9,10.42,0,0,,0,0,25.9,13,260,1025,4.2,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T16:00:00,24.8,24.8,-8.7,10.14,0,0,,0,0,25.9,13.1,263,1024,30.4,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T17:00:00,25,25,-9,9.81,0,0,,0,0,27.4,11.2,250,1024,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T18:00:00,22,22,-3,18.58,0,0,,0,0,26.6,14.8,350,1024,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T19:00:00,20,20,-1.9,22.74,0,0,,0,0,5.8,7.6,41,1025,50.4,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T20:00:00,18,18,-2,25.62,0,0,,0,0,5.4,7.6,300,1025,64.1,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T21:00:00,15,15,0,35.89,0,0,,0,0,6.1,5.4,10,1026,17.2,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-30T22:00:00,12.8,12.8,-1,38.5,0,0,,0,0,6.1,3.6,358,1025.9,39.8,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-30T23:00:00,12,12,0,43.64,0,0,,0,0,5.8,7.6,20,1026,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
